INTF ID,Gregory-Aland,Unambiguous Agreements (A),Ambiguous Agreements (≟),Unambiguous Disagreements (D),Similarity Lower Bound,Similarity Mean,Similarity Upper Bound,Highest Credible Rank,Rank,Lowest Credible Rank
32515,2515,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,639,1607
32511,2511,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,640,1607
32510,2510,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,641,1607
32509,2509,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,642,1607
32503,2503,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,643,1607
32523,2523,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,644,1607
32502,2502,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,645,1607
32500,2500,0,0,12,0.0019456284973467495,0.0,0.2470526380004709,15,646,1607
32499,2499,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,647,1607
32497,2497,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,648,1607
32496,2496,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,649,1607
32494,2494,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,650,1607
32492,2492,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,651,1607
32521,2521,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,652,1607
32524,2524,0,1,13,0.001806780659125388,0.0,0.23163576165011646,15,653,1607
32489,2489,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,654,1607
32557,2557,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,655,1607
32579,2579,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,656,1607
32578,2578,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,657,1607
32577,2577,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,658,1607
32567,2567,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,659,1607
32563,2563,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,660,1607
32561,2561,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,661,1607
32559,2559,0,0,12,0.0019456284973467495,0.0,0.2470526380004709,15,662,1607
32555,2555,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,663,1607
32525,2525,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,664,1607
32554,2554,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,665,1607
32550,2550,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,666,1607
32546,2546,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,667,1607
32545,2545,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,668,1607
32542,2542,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,669,1607
32539,2539,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,670,1607
32535,2535,0,0,10,0.002298972213814269,0.0,0.2849141529181544,11,671,1607
32490,2490,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,672,1607
32487,2487,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,673,1607
32590,2590,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,674,1607
32406,2406,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,675,1607
32439,2439,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,676,1607
32426,2426,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,677,1607
32422,2422,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,678,1607
32420,2420,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,679,1607
32415,2415,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,680,1607
32414,2414,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,681,1607
32407,2407,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,682,1607
32400,2400,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,683,1607
32444,2444,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,684,1607
32399,2399,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,685,1607
32390,2390,0,0,10,0.002298972213814269,0.0,0.2849141529181544,11,686,1607
32387,2387,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,687,1607
32386,2386,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,688,1607
32383,2383,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,689,1607
32382,2382,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,690,1607
32381,2381,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,691,1607
32442,2442,0,0,11,0.002107593231860229,0.0,0.2646484693970512,12,692,1607
32451,2451,0,0,12,0.0019456284973467495,0.0,0.2470526380004709,15,693,1607
32483,2483,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,694,1607
32470,2470,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,695,1607
32482,2482,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,696,1607
32479,2479,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,697,1607
32478,2478,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,698,1607
32477,2477,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,699,1607
32474,2474,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,700,1607
32472,2472,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,701,1607
32471,2471,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,702,1607
32467,2467,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,703,1607
32452,2452,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,704,1607
32466,2466,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,705,1607
32465,2465,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,706,1607
32463,2463,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,707,1607
32460,2417,0,0,10,0.002298972213814269,0.0,0.2849141529181544,11,708,1607
32459,2459,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,709,1607
32458,2458,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,710,1607
32455,2455,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,711,1607
32581,2581,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,712,1607
32591,2591,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,713,1607
32375,2375,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,714,1607
32729,2729,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,715,1607
32749,2749,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,716,1607
20009,09,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,717,1607
32745,2745,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,718,1607
20011,011,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,719,1607
32735,2735,0,0,12,0.0019456284973467495,0.0,0.2470526380004709,15,720,1607
32734,2734,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,721,1607
32730,2730,0,1,11,0.002107593231860229,0.0,0.2646484693970512,12,722,1607
