INTF ID,Gregory-Aland,Unambiguous Agreements (A),Ambiguous Agreements (≟),Unambiguous Disagreements (D),Similarity Lower Bound,Similarity Mean,Similarity Upper Bound,Highest Credible Rank,Rank,Lowest Credible Rank
30660,660,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,133,1700
30077,77,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,134,1700
30392,392,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,135,1700
30684,684,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,136,1700
30720,720,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,137,1700
31616,1616,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,138,1700
32214,2214,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,139,1700
30723,723,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,140,1700
30729,729,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,141,1700
32107,2107,3,0,33,0.030251965068749637,0.08333333333333333,0.2190962062380002,3,142,1700
32202,2202,1,0,12,0.017794515483191525,0.07692307692307693,0.3386844899318212,2,143,1700
31271,1271,1,0,12,0.017794515483191525,0.07692307692307693,0.3386844899318212,2,144,1700
30733,733,2,0,25,0.02266509063905894,0.07407407407407407,0.2350347731745908,3,145,1700
31221,1221,1,0,13,0.01657591344008363,0.07142857142857142,0.3194845665783033,3,146,1700
